generated_smiles,mol,canonical_smiles,passes_lipinski,max_tanimoto,predicted_active,prob_active,activity_level,rdkit_indicators,predicted_active_2,prob_active_2,activity_level_2
COc1cc(Cc2ccnc(N)c2N)[nH]c1OC,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10c8350>,COc1cc(Cc2ccnc(N)c2N)[nH]c1OC,True,0.38461538461538464,1,0.5938888888888889,High,"[5.876403218694885, 5.876403218694885, 0.34535751028806594, 0.34535751028806594, 0.7541869115805002, 10.333333333333334, 248.28599999999997, 232.158, 248.127325752, 96, 0, 0.23399882192439367, -0.4912306362603171, 0.4912306362603171, 0.23399882192439367, 1.2777777777777777, 2.0555555555555554, 2.6666666666666665, 16.513537654596515, 10.103923159620722, 2.1094671932887317, -2.051870661843003, 2.2885980942594846, -2.022712605751985, 5.630385107872541, 0.3480277795544988, 2.7693961231802255, 2.283098064453977, 529.505593291334, 13.120955864630139, 10.357568303562363, 10.357568303562363, 8.65139700539098, 5.4403663463826755, 5.4403663463826755, 3.841967139733941, 3.841967139733941, 2.7193906727342156, 2.7193906727342156, 1.7564704863197855, 1.7564704863197855, -2.37, 15755.094544772302, 12.096594758619291, 4.867529525308084, 2.1732224016846704, 104.91900392375082, 25.925039382871677, 5.817862777835028, 5.749511833283905, 5.879988336435371, 0.0, 0.0, 0.0, 4.9839785209472085, 0.0, 0.0, 0.0, 11.629818560158606, 24.377960257849157, 19.906981357238628, 9.473725907600098, 11.50524905251859, 0.0, 9.967957041894417, 0.0, 6.4208216229260096, 25.68693003687944, 29.58695719508175, 0.0, 11.629500169719275, 20.94106086192447, 11.50524905251859, 11.629500169719275, 0.0, 24.187552124449482, 6.4208216229260096, 0.0, 11.257379486545457, 18.3295777085363, 0.0, 0.0, 0.0, 99.17999999999999, 0.0, 0.0, 0.0, 0.0, 29.555570845163874, 11.257379486545457, 0.0, 20.416438654168143, 12.13273413692322, 9.967957041894417, 20.94106086192447, 10.343716458805744, 0.0, 7.042820609725371, 0.0, 13.889751354245401, 1.596467676576804, 3.7087084278155706, 2.2467304421768706, 0.0, 3.171805030654237, 0.25, 18, 5, 6, 0, 0, 0, 0, 0, 2, 2, 0, 0, 5, 3, 6, 2, 4, 0, 0, 0, 0, 0, 3.2711406746259124, 2, 1.1820999999999997, 69.76450000000003, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.4317030446705105,High
CCc1cc1=N,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10c8430>,CCc1cc1=N,True,0.2727272727272727,0,0.06,Medium,"[6.875787037037037, 6.875787037037037, 0.7476851851851853, 0.7476851851851853, 0.5116847180658296, 10.166666666666666, 81.118, 74.062, 81.057849224, 32, 0, 0.0575504820310979, -0.3006081309544991, 0.3006081309544991, 0.0575504820310979, 1.8333333333333333, 2.3333333333333335, 2.3333333333333335, 14.38493859507198, 10.413381771142342, 1.9643265927229137, -1.6377529887586253, 1.9173367687733867, -1.754445055080674, 5.194810099332463, 1.1629908586921505, 2.1868085945630504, 2.67949725954278, 146.33017435987458, 4.568914100752346, 3.784457050376173, 3.784457050376173, 2.842535255101096, 2.138010440969447, 2.138010440969447, 1.4368045003114682, 1.4368045003114682, 0.9620884680036313, 0.9620884680036313, 0.43065895732056736, 0.43065895732056736, -0.5900000000000001, 41.54936329669796, 3.5948428835489836, 0.9339226999295187, 0.36070490510507563, 36.815175667758346, 5.409283605791522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.923737199690624, 18.050640183084614, 0.0, 5.3572304483063045, 0.0, 0.0, 5.409283605791522, 0.0, 0.0, 13.344558822616634, 0.0, 16.98704900846491, 0.0, 0.0, 5.3572304483063045, 0.0, 0.0, 0.0, 0.0, 6.4208216229260096, 5.409283605791522, 12.487188691387619, 6.06636706846161, 0.0, 0.0, 0.0, 23.85, 0.0, 0.0, 0.0, 0.0, 0.0, 11.778052071232313, 5.563451491696996, 0.0, 6.06636706846161, 6.923737199690624, 5.409283605791522, 0.0, 0.0, 0.0, 7.623472222222222, 1.2175925925925928, 0.0, 1.8888888888888888, 1.0405092592592593, 2.06287037037037, 0.0, 0.4, 6, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0.5595508952710805, 1, 0.60407, 24.046699999999994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.43341931564258024,High
CC1=CC(N)C2=CN=C(N)N=CN1NOCCC2,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10c84a0>,CC1=CC(N)C2=CN=C(N)N=CN1NOCCC2,True,0.15942028985507245,0,0.33,High,"[6.137325207860923, 6.137325207860923, 0.18219765684051414, -0.18476851851851905, 0.5610479862687542, 25.555555555555557, 250.30599999999998, 232.16199999999998, 250.15420919599998, 98, 0, 0.22091341770484443, -0.36774713170597706, 0.36774713170597706, 0.22091341770484443, 1.5555555555555556, 2.388888888888889, 3.2222222222222223, 16.67652398775151, 10.025737199074767, 2.1290617658259725, -2.242070229764682, 2.1448923341341817, -2.3803643756004904, 5.8609139969993205, -0.0345385777733116, 2.3278121653910993, 2.4246560935735473, 425.24937480761355, 12.957819157813608, 10.335311035661137, 10.335311035661137, 8.66470379794645, 5.836743735707337, 5.836743735707337, 4.183018186946897, 4.183018186946897, 2.7717692737446358, 2.7717692737446358, 1.7140316553932686, 1.7140316553932686, -1.7, 11918.398286802429, 12.749062781917205, 5.7630403949234665, 3.1583950355229815, 105.81564576914559, 11.46733495432437, 6.338535362521884, 0.0, 5.959554568743835, 0.0, 0.0, 4.8375885837366335, 14.99372198922587, 0.0, 5.589099391225256, 0.0, 31.414505082445793, 17.938835032024244, 6.606881964512918, 4.8375885837366335, 12.298089931265718, 0.0, 10.598011915179788, 21.452144419595708, 25.807221274690605, 6.606881964512918, 23.54611883977943, 0.0, 0.0, 17.056434345549626, 0.0, 0.0, 0.0, 29.95572524888113, 4.8375885837366335, 0.0, 19.765380445542643, 33.53092830505077, 0.0, 0.0, 0.0, 101.25999999999999, 0.0, 0.0, 0.0, 12.001395397891795, 6.606881964512918, 24.11178708897712, 6.338535362521884, 11.20886741377498, 12.999757306524504, 15.573908856496594, 16.304923538061004, 0.0, 0.0, 13.425296674225246, 1.621527777777778, 16.479124858276645, 0.18219765684051414, -0.18476851851851905, 6.812652116402117, 2.497302768329554, 0.0, 0.45454545454545453, 18, 5, 7, 0, 2, 2, 0, 0, 0, 0, 1, 2, 7, 3, 7, 2, 0, 0, 0, 0, 0, 1, 4.081853544978011, 2, -0.009999999999999787, 70.09050000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.18217378095371836,Low
CC1N=C1N,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10c8510>,CC1N=C1N,True,0.3333333333333333,0,0.38,High,"[5.1157407407407405, 5.1157407407407405, 0.37037037037037024, 0.37037037037037024, 0.4188960664245085, 33.0, 70.09500000000001, 64.047, 70.053098192, 28, 0, 0.11927016966756288, -0.3856600748858686, 0.3856600748858686, 0.11927016966756288, 2.0, 2.2, 2.2, 15.05257303691012, 10.488630551927695, 2.1509205429724343, -1.6387402331708871, 2.0149717168304644, -2.0184113840185636, 5.961458885572854, 1.1416741633644967, 1.7899290753099995, 2.3797087438224422, 74.9622485822939, 3.861807319565799, 3.1019141338792093, 3.1019141338792093, 2.3045304526403108, 1.6365062258763916, 1.6365062258763916, 1.229938470502963, 1.229938470502963, 0.7030361997873944, 0.7030361997873944, 0.1863389981249825, 0.1863389981249825, -0.53, 19.689219828409993, 2.693713646532438, 0.5057254621854761, 0.25060486148478145, 30.69851728596638, 5.733667477162185, 11.87746061490523, 0.0, 0.0, 0.0, 0.0, 4.992404732635669, 0.0, 0.0, 0.0, 0.0, 6.923737199690624, 0.0, 0.0, 0.0, 5.835619785757269, 0.0, 0.0, 10.726072209797854, 12.965578028838586, 0.0, 0.0, 0.0, 0.0, 5.733667477162185, 0.0, 0.0, 0.0, 11.87746061490523, 0.0, 0.0, 6.923737199690624, 4.992404732635669, 0.0, 0.0, 0.0, 38.379999999999995, 0.0, 0.0, 0.0, 0.0, 6.041840829147961, 5.835619785757269, 0.0, 0.0, 6.923737199690624, 4.992404732635669, 5.733667477162185, 0.0, 0.0, 3.75, 0.0, 5.1157407407407405, 0.7962962962962965, 0.37037037037037024, 0.0, 1.9675925925925926, 0.0, 0.6666666666666666, 5, 2, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0.27245591577758826, 1, -0.25429999999999986, 21.084400000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.41992518451264715,High
CC1CNC1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10c8660>,CC1CNC1,True,0.15625,0,0.03,Low,"[3.1608796296296298, 3.1608796296296298, 0.9537037037037035, 0.9537037037037035, 0.4306806891187101, 25.8, 71.123, 62.051, 71.073499288, 30, 0, -0.001090675491786628, -0.31610419199907375, 0.31610419199907375, 0.001090675491786628, 1.6, 2.0, 2.0, 14.937610748853016, 10.08383887332702, 2.0724494146093275, -2.211399903252251, 1.9634821316823146, -2.391528495807908, 4.676581889663943, 0.3785505959788236, 1.2987949406953987, 2.079672386506784, 30.62919048309069, 3.698670612749268, 3.4915638315627207, 3.4915638315627207, 2.393846850117352, 2.1009536313038994, 2.1009536313038994, 1.763420005986402, 1.763420005986402, 0.9855985596534887, 0.9855985596534887, 0.4330127018922193, 0.4330127018922193, -0.04, 10.39035952556319, 3.1616129032258065, 0.9767560019818928, 0.42826719517138867, 32.37810840109818, 5.316788604006331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.923737199690624, 19.007418857986544, 0.0, 0.0, 0.0, 0.0, 0.0, 5.316788604006331, 5.917906046161393, 6.923737199690624, 13.08951281182515, 0.0, 0.0, 0.0, 5.316788604006331, 0.0, 0.0, 0.0, 13.08951281182515, 0.0, 5.917906046161393, 6.923737199690624, 0.0, 0.0, 0.0, 0.0, 12.03, 0.0, 0.0, 0.0, 0.0, 0.0, 5.917906046161393, 13.08951281182515, 0.0, 0.0, 12.240525803696954, 0.0, 0.0, 0.0, 0.0, 3.1608796296296298, 0.0, 0.9537037037037035, 0.0, 0.0, 4.71875, 0.0, 1.0, 5, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0.6176248758338407, 1, 0.22569999999999996, 22.033699999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.36964601925867385,Medium
C=NC,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10c8820>,C=NC,True,0.0625,0,0.01,Low,"[3.25, 3.25, 1.6388888888888888, 1.6388888888888888, 0.34651498950456905, 4.333333333333333, 43.069, 38.028999999999996, 43.042199159999996, 18, 0, 0.026938817475456428, -0.30426853319598307, 0.30426853319598307, 0.026938817475456428, 2.0, 2.0, 2.0, 14.58904834910919, 11.429894311638487, 1.0899486773149027, -1.380418315001186, 1.2202731209015185, -1.264522272179811, 5.217042752580354, 1.4926289523315588, 0.9182958340544894, 2.1874960973678963, 10.264662506490405, 2.7071067811865475, 2.1543203766865053, 2.1543203766865053, 1.4142135623730951, 0.7634413615167959, 0.7634413615167959, 0.3162277660168379, 0.3162277660168379, 0.0, 0.0, 0.0, 0.0, -0.33, 2.7548875021634682, 2.67, 1.6699999999999997, 1.6700000000000006, 19.999515628086282, 4.992404732635669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.717516156299933, 7.04767198267719, 0.0, 0.0, 6.717516156299933, 0.0, 0.0, 4.992404732635669, 0.0, 7.04767198267719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.765188138977123, 0.0, 0.0, 0.0, 4.992404732635669, 0.0, 0.0, 0.0, 12.36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.04767198267719, 0.0, 11.709920888935603, 0.0, 0.0, 0.0, 3.25, 0.0, 0.0, 0.0, 0.0, 0.0, 3.111111111111111, 1.6388888888888888, 0.5, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1.4862999999999997, 0, 0.3168, 15.473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.3879135922766064,Medium
NN1C=CC1,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10c8900>,NN1C=CC1,True,0.10526315789473684,0,0.04,Low,"[5.125, 5.125, 0.9166666666666666, 0.9166666666666666, 0.3959862620454932, 19.0, 70.09500000000001, 64.047, 70.053098192, 28, 0, 0.05328978960622495, -0.3146944485663845, 0.3146944485663845, 0.05328978960622495, 1.8, 2.2, 2.2, 15.401649155478628, 10.45115989032577, 1.9187782579743893, -2.163491414296232, 1.8908981932054898, -2.304197701720448, 4.926948052526237, 0.3938665982660808, 1.2987949406953987, 2.3911734164045217, 57.91340299823497, 3.698670612749268, 2.886371184255383, 2.886371184255383, 2.393846850117352, 1.5742071693083566, 1.5742071693083566, 1.081567214900654, 1.081567214900654, 0.613112573277117, 0.613112573277117, 0.22712537922898293, 0.22712537922898293, -0.5, 10.39035952556319, 2.7222222222222223, 0.7231404958677686, 0.2603305785123967, 30.843561458360345, 5.008912523954532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.842670270266239, 0.0, 0.0, 0.0, 6.076020106833881, 6.199954889820448, 6.544756405912575, 0.0, 0.0, 0.0, 5.008912523954532, 5.842670270266239, 0.0, 6.544756405912575, 12.27597499665433, 0.0, 0.0, 5.842670270266239, 0.0, 0.0, 0.0, 11.553668929867108, 0.0, 0.0, 0.0, 12.27597499665433, 0.0, 0.0, 0.0, 29.259999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 6.544756405912575, 0.0, 5.008912523954532, 12.27597499665433, 0.0, 5.842670270266239, 0.0, 0.0, 0.0, 1.625, 0.0, 5.125, 0.0, 3.833333333333333, 0.9166666666666666, 0.0, 0.3333333333333333, 5, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0.3937098255280074, 1, -0.3106, 20.033399999999993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.35967646838565764,Low
COc1cc(Cc2c[nH]ncncnc2N)nc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10c8970>,COc1cc(Cc2c[nH]ncncnc2N)nc(OC)c1OC,True,0.375,1,0.6576388888888889,High,"[5.942830687830688, 5.942830687830688, 0.3076867861342072, 0.3076867861342072, 0.8343359269407108, 9.869565217391305, 318.3370000000001, 300.19300000000004, 318.14403843599996, 122, 0, 0.2605151389463941, -0.49257512807160486, 0.49257512807160486, 0.2605151389463941, 1.1304347826086956, 1.9565217391304348, 2.652173913043478, 16.53338741947979, 10.133041969721718, 2.1523596466869335, -2.1259990506384123, 2.3578974236311305, -2.0276285372321112, 5.494472977796336, 0.3145425191363637, 2.668189620940414, 2.4717923311491345, 692.2529342529275, 16.656489770562878, 13.107457380526101, 13.107457380526101, 11.189401807851766, 6.664822511236557, 6.664822511236557, 4.35728107699624, 4.35728107699624, 2.9800559588941393, 2.9800559588941393, 1.9049425931298751, 1.9049425931298751, -3.1000000000000005, 161358.76732637154, 16.27361782010485, 7.779639264654873, 3.964445766408883, 132.72694832161469, 19.944256338562333, 18.47250292736411, 5.749511833283905, 5.749511833283905, 5.879988336435371, 0.0, 5.098681808301038, 14.951935562841626, 5.098681808301038, 0.0, 0.0, 0.0, 24.24748375469769, 27.023320618681062, 14.210588861400147, 5.817862777835028, 0.0, 25.149299179443698, 0.0, 6.4208216229260096, 27.063060100994786, 36.17523027614923, 0.0, 17.37901200300318, 19.944256338562333, 5.817862777835028, 17.37901200300318, 0.0, 46.47869180327629, 6.4208216229260096, 0.0, 11.257379486545457, 24.91785078960377, 0.0, 0.0, 0.0, 121.06, 0.0, 0.0, 0.0, 0.0, 40.875075890309674, 0.0, 26.87423523208415, 19.37300818135222, 0.0, 25.149299179443698, 19.944256338562333, 15.809504486214443, 0.0, 12.234604691611365, 6.569590809706701, 7.306847600151173, 1.579290070966659, 1.749476095993953, 4.674090377465648, 0.0, 4.57659586789006, 0.2857142857142857, 23, 3, 9, 0, 0, 0, 0, 0, 2, 2, 0, 0, 8, 2, 9, 2, 5, 0, 0, 0, 0, 0, 5.5044728770119535, 2, 0.9178999999999999, 82.91710000000003, 0, 0, 0, 1, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.48990057627850697,High
CSCOO,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10c8ac0>,CSCOO,True,0.1282051282051282,0,0.03,Low,"[7.545416666666666, 7.545416666666666, 0.36111111111111116, 0.36111111111111116, 0.3115308500913289, 8.4, 94.13499999999999, 88.08699999999999, 94.008850432, 32, 0, 0.1271850526666832, -0.2509664106882622, 0.2509664106882622, 0.1271850526666832, 2.0, 2.6, 2.6, 32.16639433138834, 11.70654719845681, 1.6751798173585302, -1.8149358335870978, 1.860307877689298, -1.758654059503814, 7.979406705925185, -0.22223364605160084, 1.4056390622295665, 2.19060968716425, 15.119415478763749, 4.121320343559642, 2.9708169576142316, 3.7873135385419574, 2.414213562373095, 1.1681727454885442, 2.562019595605896, 0.5356257096661514, 1.3486782392512928, 0.17055575786723096, 0.5116672736016927, 0.052704627669473, 0.15811388300841894, 0.27, 11.245112497836532, 5.27, 4.269999999999999, 4.269999999999998, 35.0643774650326, 0.0, 5.938913948333699, 0.0, 0.0, 0.0, 0.0, 5.257235394296768, 4.887570953256112, 0.0, 11.761884949391115, 0.0, 6.255769183511404, 0.0, 0.0, 10.14480634755288, 11.761884949391115, 0.0, 0.0, 0.0, 0.0, 12.194683131845103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.761884949391115, 17.45191852614187, 4.887570953256112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.46, 0.0, 0.0, 0.0, 0.0, 5.938913948333699, 0.0, 11.761884949391115, 0.0, 6.255769183511404, 4.887570953256112, 5.257235394296768, 0.0, 1.429398148148148, 3.653935185185185, 7.545416666666666, 0.0, 0.36111111111111116, 0.0, 1.8434722222222222, 0.0, 0.0, 1.0, 5, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3, 0, 2, 0, 0, 0, 0, 0, 4.500579999999998, 0, 0.7965, 22.095799999999997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.2695910458368068,Low
C=CCOCC,<rdkit.Chem.rdchem.Mol object at 0x7fa7c10c91c0>,C=CCOCC,True,0.19148936170212766,0,0.02,Low,"[4.864583333333333, 4.864583333333333, 0.6770833333333334, 0.6770833333333334, 0.3702746160131287, 8.166666666666666, 86.134, 76.054, 86.07316494, 36, 0, 0.06441884070847397, -0.3776974898467939, 0.3776974898467939, 0.06441884070847397, 1.8333333333333333, 2.5, 2.6666666666666665, 16.471805974463567, 10.682707552623787, 1.6730373685193365, -1.8777478755911274, 1.68745981244435, -1.855751469880952, 4.624543582075187, 0.17754031621282954, 1.6143308351592656, 2.488403771876112, 32.919684538544, 4.82842712474619, 4.106918903213131, 4.106918903213131, 2.914213562373095, 2.1009536313038994, 2.1009536313038994, 0.948141081088224, 0.948141081088224, 0.43982640562744735, 0.43982640562744735, 0.20118446353109126, 0.20118446353109126, -0.3, 20.986300857070454, 5.699999999999999, 4.7, 3.7, 38.622961682738605, 4.736862953800049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.578935683598497, 6.076020106833881, 6.923737199690624, 6.606881964512918, 6.606881964512918, 4.736862953800049, 0.0, 0.0, 0.0, 0.0, 6.923737199690624, 13.213763929025836, 12.654955790432378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.213763929025836, 4.736862953800049, 0.0, 6.923737199690624, 12.654955790432378, 0.0, 0.0, 0.0, 9.23, 0.0, 0.0, 0.0, 0.0, 6.606881964512918, 6.606881964512918, 0.0, 6.076020106833881, 6.923737199690624, 6.578935683598497, 4.736862953800049, 4.864583333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7395833333333335, 6.895833333333332, 0.0, 0.6, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 4.465, 0, 1.2089, 26.689999999999987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.3019352354637605,Low
